"STATION","NAME","DATE","ACMH","ACSH","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WESD","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21","WV01","WV03","WV20"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-08","   20","   20","15.88"," 1750"," 1742","0.00","0.0","0.0",,"74","59",,"  260",,,"  270",,"25.1",,,"35.6",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-09","    0","    0","12.08"," 1550"," 1542","0.00","0.0","0.0",,"82","55",,"  300",,,"  270",,"30.0",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-10","   70","   50","14.54"," 1450"," 1419","0.00","0.0","0.0",,"70","54",,"  280",,,"  270",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-11","   40","   40","16.55"," 1750"," 1801","0.00","0.0","0.0",,"69","58",,"  270",,,"  270",,"25.9",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-12","    0","    0","13.42"," 2346"," 1803","0.00","0.0","0.0",,"77","56",,"  250",,,"  270",,"23.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-13","   10","    0","12.30"," 1550"," 1545","0.00","0.0","0.0",,"71","56",,"  270",,,"  270",,"25.1",,,"33.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-14","   20","   10","11.63"," 1750"," 1725","0.00","0.0","0.0",,"75","56",,"  270",,,"  270",,"23.0",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-15","    0","    0","14.99"," 1651"," 1646","0.00","0.0","0.0",,"72","56",,"  270",,,"  270",,"25.1",,,"36.7",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-16","   30","   20","12.30"," 1450"," 1722","0.00","0.0","0.0",,"77","54",,"  280",,,"  270",,"25.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-17","   20","    0","8.95"," 1650"," 1358","0.00","0.0","0.0",,"78","56",,"  280",,,"  270",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-18","   70","   70","14.32"," 2231"," 2154","0.00","0.0","0.0",,"70","58",,"  270",,,"  270",,"29.1",,,"38.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-19","   20","    0","10.29"," 1450"," 1223","0.00","0.0","0.0",,"80","58",,"  300",,,"  315",,"19.9",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-20","    0","    0","7.61"," 1350"," 1345","0.00","0.0","0.0",,"93","57",,"  290",,,"  270",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-21","   30","   30","7.61"," 1350"," 1758","0.00","0.0","0.0",,"79","58",,"  230",,,"  180",,"15.0",,,"24.2",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-22","   70","   70","9.84"," 1650"," 1642","0.20","0.0","0.0",,"75","61",,"  290",,,"  315",,"23.0",,,"26.4",,,"    1",,,,"    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-23","   60","   70","9.40"," 1850"," 1525","0.00","0.0","0.0",,"71","60",,"  260",,,"  270",,"17.0",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-24","   60","   60","8.72"," 1550"," 1431","0.00","0.0","0.0",,"73","60",,"  260",,,"  270",,"17.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-25","   60","   70","8.50"," 1550"," 1206","0.00","0.0","0.0",,"73","61",,"  280",,,"  270",,"17.0",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-26","   10","   10","13.65"," 1750"," 1741","0.00","0.0","0.0",,"72","60",,"  270",,,"  270",,"23.9",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-27","   30","   20","12.30"," 1650"," 1742","0.00","0.0","0.0",,"76","59",,"  270",,,"  225",,"25.1",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-28","   30","   20","10.07"," 1626"," 1518","0.00","0.0","0.0",,"75","58",,"  300",,,"  315",,"21.0",,,"26.4",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-29","   20","   20","7.16"," 1450"," 1408","0.00","0.0","0.0",,"78","57",,"  310",,,"  315",,"23.0",,,"27.5","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-09-30","   20","   20","10.07"," 1650"," 1737","0.00","0.0","0.0",,"76","57",,"  300",,,"  315",,"23.0",,,"26.4","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-01","   40","   60","12.97"," 1350"," 1233","0.00","0.0","0.0",,"68","56",,"  310",,,"  315",,"25.1",,,"30.0","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-02","   30","   40","12.53"," 1550"," 0039","0.00","0.0","0.0",,"74","57",,"  300",,,"  270",,"23.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-03","    0","    0","6.93"," 2050"," 1323","0.00","0.0","0.0",,"89","55",,"  310",,,"  315",,"15.0",,,"18.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-04","   20","    0","9.40"," 1650"," 1559","0.00","0.0","0.0",,"79","59",,"  220",,,"  225",,"25.1",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-05","   80","   80","10.74"," 1609"," 1514","0.00","0.0","0.0",,"69","56",,"  260",,,"  270",,"21.9",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-06","   50","   40","9.40"," 1950"," 2000","0.00","0.0","0.0",,"73","51",,"  290",,,"  315",,"17.0",,,"20.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-07","    0","    0","7.16"," 1650"," 1651","0.00","0.0","0.0",,"76","50",,"  270",,,"  315",,"19.9",,,"23.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-08","    0","    0","5.37"," 1750"," 1757","0.00","0.0","0.0",,"81","52",,"  280",,,"  270",,"17.0",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-09","    0","    0","5.14"," 1650"," 1752","0.00","0.0","0.0",,"85","55",,"  290",,,"  270",,"17.0",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-10","    0","    0","8.50"," 1550"," 1659","0.00","0.0","0.0",,"82","54",,"  300",,,"  270",,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-11","    0","    0","9.17"," 1850"," 1723","0.00","0.0","0.0",,"83","51",,"  290",,,"  270",,"17.9",,,"20.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-12","    0","    0","9.62"," 1651"," 1630","0.00","0.0","0.0",,"79","51",,"  300",,,"  315",,"19.9",,,"23.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-13","   10","    0","14.54"," 0259"," 0301","0.00","0.0","0.0",,"69","55",,"  280",,,"  270",,"21.9",,,"26.4","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-14","    0","    0","11.41"," 1450"," 1447","0.00","0.0","0.0",,"68","51",,"  280",,,"  270",,"23.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-15","   40","   50","14.99"," 1550"," 1723","0.00","0.0","0.0",,"68","54",,"  290",,,"  270",,"25.9",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-16","   20","   20","12.30"," 0205"," 0110","0.00","0.0","0.0",,"73","53",,"  260",,,"  270",,"23.9",,,"32.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-17","   40","   30","8.95"," 1451"," 2047","0.00","0.0","0.0",,"77","50",,"  290",,,"  270",,"19.9",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-18","  100","  100","8.72"," 2317"," 1239","0.00","0.0","0.0",,"70","54",,"  270",,,"  270",,"17.0",,,"23.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-19","   30","   10","10.29"," 1651"," 1636","0.00","0.0","0.0",,"68","53",,"  260",,,"  270",,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-20","    0","   10","6.93"," 1551"," 1601","0.00","0.0","0.0",,"74","50",,"  290",,,"  270",,"21.9",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-21","    0","    0","6.71"," 1650"," 1609","0.00","0.0","0.0",,"78","50",,"  280",,,"  270",,"16.1",,,"21.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-22","   10","   10","8.95"," 1650"," 1713","0.00","0.0","0.0",,"76","53",,"  270",,,"  270",,"21.0",,,"27.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-23","   10","    0","9.17"," 1650"," 1649","0.00","0.0","0.0",,"72","51",,"  280",,,"  270",,"21.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-24","    0","    0","7.38"," 1550"," 1538","0.00","0.0","0.0",,"76","50",,"  290",,,"  270",,"21.0",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-25","   50","   80","13.42"," 1450"," 1243","0.00","0.0","0.0",,"64","51",,"  290",,,"  315",,"21.9",,,"27.5",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-26","   30","   30","8.05"," 1550"," 1642","0.00","0.0","0.0",,"75","51",,"  300",,,"  270",,"21.0",,,"23.0","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-27","    0","   10","8.72"," 1550"," 1533","0.00","0.0","0.0",,"72","48",,"  290",,,"  315",,"17.0",,,"27.5","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-28","   10","   20","10.29"," 1850"," 1654","0.00","0.0","0.0",,"69","51",,"  270",,,"  270",,"19.9",,,"28.9","    1","    1",,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-29","   10","    0","12.97"," 1550"," 1628","0.00","0.0","0.0",,"66","52",,"  260",,,"  270",,"23.0",,,"31.1",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-30","   70","   60","7.38"," 1250"," 1241","0.00","0.0","0.0",,"69","52",,"  300",,,"  315",,"16.1",,,"23.0","    1",,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-10-31","   50","   50","15.88"," 1450"," 1838","0.19","0.0","0.0",,"63","52",,"  280",,,"  270",,"25.9",,,"33.3","    1",,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-01","    0","    0","10.74"," 1650"," 1628","0.00","0.0","0.0",,"62","46",,"  280",,,"  270",,"17.9",,,"25.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-02","    0","    0","12.30"," 0451"," 0210","0.00","0.0","0.0",,"67","53",,"  340",,,"  315",,"19.9",,,"30.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-03","    0","    0","4.47"," 1850"," 1849","0.00","0.0","0.0",,"73","47",,"  290",,,"  270",,"13.0",,,"13.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-04","   10","    0","6.71"," 1750"," 1749","0.00","0.0","0.0",,"71","48",,"  290",,,"  270",,"17.9",,,"20.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-05","   30","   20","12.53"," 1850"," 1634","0.00","0.0","0.0",,"68","51",,"  260",,,"  270",,"21.9",,,"28.9","    1","    1",,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-06","    0","    0","19.24"," 0650"," 0834","0.00","0.0","0.0",,"67","56",,"  360",,,"  360",,"25.9",,,"43.6",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-07","   20","   30","6.49"," 1650"," 0141","0.00","0.0","0.0",,"69","49",,"  300",,,"  360",,"15.0",,,"19.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-08","   40","   50","4.03"," 1550"," 1619","0.00","0.0","0.0",,"75","48",,"  300",,,"  315",,"14.1",,,"18.3",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-09","   10","   10","6.49"," 1950"," 1937","0.00","0.0","0.0",,"75","48",,"  290",,,"  270",,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-10","    0","    0","2.24"," 1850"," 1659","0.00","0.0","0.0",,"75","46",,"  180",,,"   45",,"6.0",,,"13.9",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-11","   80","   60","1.79"," 1850"," 1928","0.00","0.0","0.0",,"71","50",,"  190",,,"  180",,"4.9",,,"11.4",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-12","   30","   20","3.58"," 1850"," 1808","0.00","0.0","0.0",,"73","50",,"  290",,,"  270",,"14.1",,,"23.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-13","   80","  100","8.05"," 1250"," 1358","0.00","0.0","0.0",,"61","48",,"  290",,,"  270",,"21.0",,,"26.4","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-14","   80","  100","6.04"," 0850"," 1115","0.02","0.0","0.0",,"58","49",,"  270",,,"  270",,"15.0",,,"18.3",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-15","   10","    0","4.25"," 1750"," 1807","0.00","0.0","0.0",,"67","45",,"  290",,,"  270",,"13.0",,,"15.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-16","   90","  100","3.13"," 0350"," 1229","0.00","0.0","0.0",,"62","49",,"   10",,,"  360",,"8.1",,,"11.4",,,,,,,"    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-17","   50","   50","10.51"," 1550"," 1528","0.00","0.0","0.0",,"63","45",,"  270",,,"  270",,"19.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-18","   90","   80","5.82"," 1950"," 1244","0.00","0.0","0.0",,"63","52",,"  290",,,"   90",,"13.0",,,"13.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-19","   80","  100","11.41"," 2250"," 2044","0.04","0.0","0.0",,"59","50",,"  280",,,"  315",,"23.0",,,"32.2",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-20","   70","   90","13.87"," 1250"," 0031","0.00","0.0","0.0",,"56","48",,"  290",,,"  315",,"19.9",,,"31.1",,,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-21","   70","   80","5.14"," 0250"," 0315","0.08","0.0","0.0",,"58","48",,"  100",,,"  135",,"14.1",,,"15.0","    1",,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-22","   20","   20","4.03"," 1851"," 1604","0.00","0.0","0.0",,"63","44",,"  280",,,"  315",,"8.9",,,"13.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-23","   10","   20","2.91"," 1250"," 1021","0.00","0.0","0.0",,"67","45",,"  180",,,"   45",,"6.9",,,"12.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-24","   10","    0","8.50"," 1850"," 1807","0.00","0.0","0.0",,"63","44",,"  280",,,"  270",,"19.9",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-25","   70","  100","13.87"," 1506"," 1458","0.14","0.0","0.0",,"61","48",,"  260",,,"  270",,"30.0",,,"41.4","    1",,,,,,,,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-26","    0","    0","11.86"," 1553"," 1318","0.00","0.0","0.0",,"58","42",,"  290",,,"  360",,"19.9",,,"28.9",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-27","    0","    0","5.82"," 1350"," 1324","0.00","0.0","0.0",,"57","39",,"  290",,,"  270",,"12.1",,,"17.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-28","   40","   60","5.82"," 1851"," 1857","0.00","0.0","0.0",,"61","41",,"   60",,,"   45",,"14.1",,,"23.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-29","   90","  100","4.70"," 1750"," 1858","0.00","0.0","0.0",,"59","41",,"  280",,,"  270",,"14.1",,,"17.2",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-11-30","   20","    0","6.49"," 1652"," 1626","0.00","0.0","0.0",,"63","45",,"  280",,,"  270",,"16.1",,,"19.5","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-01","   10","   10","5.37"," 1650"," 1658","0.00","0.0","0.0",,"60","40",,"  270",,,"  270",,"13.0",,,"16.1","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-02","   50","   60","3.13"," 0953"," 0956","0.00","0.0","0.0",,"61","38",,"  360",,,"  360",,"8.9",,,"15.0",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-03","   90","   90","3.13"," 1850"," 1902","0.00","0.0","0.0",,"58","41",,"   60",,,"   45",,"8.1",,,"11.4",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-04","   80","   80","5.59"," 1250"," 1215","0.00","0.0","0.0",,"57","38",,"  290",,,"  360",,"14.1",,,"20.8","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-05","   40","   40","4.47"," 1550"," 1626","0.00","0.0","0.0",,"64","43",,"  280",,,"  270",,"17.0",,,"18.3","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-06","   30","   40","4.25"," 1850"," 1828","0.00","0.0","0.0",,"64","42",,"   60",,,"   45",,"13.0",,,"16.1",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-07","   60","   60","3.58"," 1050"," 0848","0.00","0.0","0.0",,"62","42",,"  100",,,"  135",,"8.9",,,"16.1",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-08","   10","    0","2.46"," 1252"," 1039","0.00","0.0","0.0",,"65","47",,"   40",,,"   45",,"6.0",,,"16.1",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-09","   20","   10","4.03"," 1250"," 1240","0.00","0.0","0.0",,"63","43",,"  360",,,"  360",,"8.9",,,"13.9","    1",,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-10","  100","  100","4.92"," 1651"," 1644","0.53","0.0","0.0",,"56","48",,"  340",,,"  360",,"13.0",,,"16.1","    1",,,,,,"    1",,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-11","   70","   60","5.14"," 1851"," 1850","0.15","0.0","0.0",,"57","48",,"  280",,,"  270",,"15.0",,,"18.3","    1",,,,,,"    1",,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-12","   60","   50","7.16"," 1450"," 1453","0.00","0.0","0.0",,"56","46",,"  270",,,"  270",,"19.9",,,"23.0",,,,,,,"    1",,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-13","    0","    0","8.50"," 1650"," 1714","0.00","0.0","0.0",,"55","42",,"  280",,,"  270",,"21.0",,,"24.2",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-14","   40","   50","5.14"," 2251"," 2257","0.00","0.0","0.0",,"53","41",,"  140",,,"  135",,"13.0",,,"16.1",,,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-15","   90","   90","9.40"," 1050"," 0632","0.86","0.0","0.0",,"52","44",,"  280",,,"  225",,"16.1",,,"30.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-16","   30","   10","8.50"," 0430"," 0501","0.02","0.0","0.0",,"53","44",,"   30",,,"   45",,"21.0",,,"23.0","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-17","   10","   30","4.70"," 1650"," 1339","0.00","0.0","0.0",,"59","40",,"  300",,,"   45",,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-18","   70","  100","11.41"," 1453"," 1519","0.08","0.0","0.0",,"56","40",,"  270",,,"  270",,"28.0",,,"35.6","    1",,,,,,"    1",,,,,"    1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-19","   70","   80","21.03"," 1250"," 1143","0.15","0.0","0.0",,"50","40",,"  290",,,"  270",,"30.0",,,"41.4","    1",,,,,,,,,,,,"    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-20","   30","   10","15.88"," 2050"," 1918","0.00","0.0","0.0",,"46","34",,"  300",,,"  315",,"23.0",,,"34.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-21","    0","    0","10.29"," 0050"," 0007","0.00","0.0","0.0",,"40","28",,"  310",,,"  315",,"17.9",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-22","    0","    0","7.83"," 2350"," 0807","0.00","0.0","0.0",,"38","27",,"   90",,,"   45",,"14.1",,,"19.5",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-23","    0","    0","9.84"," 1850"," 1837","0.00","0.0","0.0",,"42","28",,"   60",,,"   45",,"17.0",,,"26.4",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-24","    0","    0","4.47"," 1050"," 0818","0.00","0.0","0.0",,"49","29",,"  120",,,"  135",,"8.9",,,"12.8",,,,,,,,,,,,,,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","1990-12-25","   20","   10","6.26"," 0753"," 1848","0.00","0.0","0.0",,"52","31",,"  130",,,"  270",,"12.1",,,"15.0",,,,,,,"    1",,,,,,,,,,,
